cell_type,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
B cells,p6t1:bcFGVD,tumor,tB,1333,9.82745686421605,-10.4712505526004,-0.115570343447981
B cells,p3t2:bcFASU,tumor,tB,1636,8.61858190709046,-10.1816015428958,-0.229013479663191
B cells,p3t2:bcHLAA,tumor,tB,1923,9.93239729589184,-9.95429517692898,-0.850588119937239
B cells,p3t2:bcFAZO,tumor,tB,1724,9.97679814385151,-10.3693561739383,-0.248407877398787
B cells,p5t2:bcFUAB,tumor,tB,1013,8.7857847976308,-10.7167406267581,-0.532117403460799
B cells,p3t3:bcIGDA,tumor,tB,1691,7.56948551153164,-10.2914152330813,0.0516695609557054
B cells,p3t2:bcGNPD,tumor,tB,1845,7.47967479674797,-10.1066246218142,-0.563817656947432
B cells,p3t3:bcFIGM,tumor,tB,1503,8.84896872920825,-10.4925880617556,-0.185769713832197
B cells,p1t3:bcDRMS,tumor,tB,1396,7.23495702005731,-10.3351860231814,0.475612842129412
B cells,p3t1:bcAECS,tumor,tB,1371,5.90809628008753,-10.6092596239505,-1.1219029793275
B cells,p3t2:bcHAQG,tumor,tB,1611,6.70391061452514,-10.6254759020266,-0.48971883149272
B cells,p3t3:bcAMJF,tumor,tB,1907,7.60356581017305,-10.4110241121707,0.293407641934099
B cells,p3t1:bcHSYX,tumor,tB,1771,7.0016939582157,-10.5921421236453,0.114863835858049
B cells,p5t2:bcHVBD,tumor,tB,1172,8.61774744027304,-10.3886766619143,-0.310154117060957
B cells,p3t1:bcGZIO,tumor,tB,1940,9.94845360824742,-10.0936126894412,-0.501184380961714
B cells,p7t1:bcFPLM,tumor,tB,1221,7.45290745290745,-9.97128965324734,-1.36549834103709
B cells,p3t3:bcAADQ,tumor,tB,1961,7.24120346761856,-10.7436752504763,-0.345386064959822
B cells,p3t3:bcHMLJ,tumor,tB,1805,9.6398891966759,-10.4368057436404,-0.944689668132124
B cells,p3t2:bcHSGN,tumor,tB,1297,9.02081727062452,-10.5977707094607,-1.52709603996402
B cells,p3t1:bcFTJX,tumor,tB,2298,8.48563968668407,-10.349857348865,-1.56271506042605
B cells,p3t3:bcGNKV,tumor,tB,1622,9.2478421701603,-9.8714513964114,-0.914711571646986
B cells,p3t2:bcHVZG,tumor,tB,1716,8.33333333333333,-10.3712749666629,-0.726873076869307
B cells,p3t1:bcIICW,tumor,tB,1968,9.55284552845528,-10.6460237688479,-1.44244921894198
B cells,p3t1:bcIDNA,tumor,tB,1229,9.7640358014646,-10.5448408312259,0.203778707073869
B cells,p3t2:bcDDSG,tumor,tB,2559,8.8315748339195,-10.4754867739138,0.0577001204955003
B cells,p4t3:bcFWWB,tumor,tB,1526,9.1743119266055,-10.4062938875613,-0.998491383506117
B cells,p3t1:bcGKEQ,tumor,tB,1725,7.42028985507246,-10.7452259249148,-1.03850189538127
B cells,p3t2:bcHLZM,tumor,tB,1966,9.05391658189217,-10.1906938738284,-1.50884786934978
B cells,p3t3:bcFMLS,tumor,tB,1601,9.18176139912555,-10.4337053484378,-0.334486401988325
B cells,p3t2:bcHUUW,tumor,tB,1265,7.5098814229249,-10.6621113008914,-0.353426969958601
B cells,p3t3:bcFIJQ,tumor,tB,2047,8.35368832437714,-10.3851633257327,-0.44465092511302
B cells,p3t2:bcEPQS,tumor,tB,1616,9.03465346534654,-10.3477735704837,-0.29523149819499
B cells,p3t3:bcDAGJ,tumor,tB,2499,8.20328131252501,-10.2324876970706,-0.503452099276839
B cells,p3t2:bcIHWE,tumor,tB,2177,8.40606338998622,-10.3252449221072,0.00582357554310775
B cells,p5t2:bcEJXZ,tumor,tB,1161,8.6993970714901,-10.2869196123538,0.441538774059953
B cells,p3t3:bcHEJA,tumor,tB,1548,7.29974160206718,-10.688179034656,-1.28491965623027
B cells,p3t2:bcDJPK,tumor,tB,1436,9.95821727019499,-10.7183637804446,-0.152182258082686
B cells,p1t1:bcAHSH,tumor,tB,2036,3.68369351669941,-9.8648653215823,-1.37564451189166
B cells,p3t3:bcCGGQ,tumor,tB,1931,9.06266183324702,-10.4029913134036,-0.817276156855879
B cells,p3t2:bcGASP,tumor,tB,1517,7.44891232696111,-10.3729543871341,0.15609689860219
B cells,p3t3:bcGJQZ,tumor,tB,1246,6.82182985553772,-10.3728561586795,0.329964601086321
B cells,p6t1:bcCVGP,tumor,tB,1620,9.07407407407407,-10.3882456011233,-0.883959330035506
B cells,p3t3:bcIHDU,tumor,tB,1328,5.72289156626506,-10.4998789019046,-0.611070311976729
B cells,p3t1:bcBOVN,tumor,tB,1177,7.56159728122345,-10.5542278475222,-1.72066145331985
B cells,p3t2:bcAPUV,tumor,tB,1612,8.12655086848635,-10.1480159944949,-1.05430761666423
B cells,p3t2:bcFPDS,tumor,tB,1188,8.83838383838384,-10.0083456224856,-0.76152685971385
B cells,p1b2:bcGQTX,healthy,bB cells,2677,6.72394471423235,-10.1775808519778,0.643880330609026
B cells,p3t2:bcHPBL,tumor,tB,2082,8.40537944284342,-10.3041954225955,-0.264980591250716
B cells,p7t2:bcHVSM,tumor,tB,1108,8.75451263537906,-10.5014362520633,-0.957553721381483
B cells,p3t1:bcCPYV,tumor,tB,1066,5.15947467166979,-10.7232332415042,-1.10252789349681
B cells,p3t1:bcADVP,tumor,tB,1109,9.28764652840397,-10.7794065660891,-1.02252570481425
B cells,p3t2:bcDYBZ,tumor,tB,1328,7.75602409638554,-10.3854618257937,0.0859875312315843
B cells,p3t3:bcGEZA,tumor,tB,1813,6.94980694980695,-10.0525016970095,-0.450354255152998
B cells,p1t4:bcGSJU,tumor,tB,1652,9.20096852300242,-10.6621370500979,-0.798188246203718
B cells,p3t1:bcHDRQ,tumor,tB,1425,8.14035087719298,-10.4753303713259,0.0623505940901659
B cells,p3t3:bcGQJB,tumor,tB,1044,7.47126436781609,-10.2440071291384,-0.0736632713807204
B cells,p3t2:bcHCRR,tumor,tB,1817,7.20968629609246,-10.189851779407,0.417724572704973
B cells,p4t3:bcHFYT,tumor,tB,1681,9.75609756097561,-10.73060514397,-0.841254330588637
B cells,p3t2:bcELZS,tumor,tB,1486,9.28667563930014,-10.2376690096316,0.194265686558428
B cells,p3t1:bcCUDO,tumor,tB,1624,8.62068965517242,-10.6746683306155,-1.26841375918513
B cells,p5t2:bcAHTR,tumor,tB,1693,4.90253987005316,-10.3062963671145,-0.579481280757246
B cells,p1t3:bcIJYI,tumor,tB,1294,8.11437403400309,-10.7544088549075,-0.192495501948653
B cells,p3t2:bcEFVZ,tumor,tB,1265,9.9604743083004,-9.91542436546657,-0.90710631699687
B cells,p4t2:bcBQDS,tumor,tB,1396,7.73638968481375,-10.66299917168,-0.596046484423933
B cells,p4t2:bcCJEY,tumor,tB,1841,7.22433460076046,-10.5164146608767,-0.0671894917023757
B cells,p4t3:bcBJOD,tumor,tB,1121,9.99107939339875,-3.25480033821438,9.22099467425221
B cells,p4t3:bcDQGB,tumor,tB,1443,8.38530838530839,-10.22403432793,-0.311650432063399
B cells,p3t3:bcHCJW,tumor,tB,2049,9.41922889214251,-10.613755244678,-0.710303462458906
B cells,p3t2:bcDJAD,tumor,tB,1326,9.65309200603318,-10.3661832994876,-0.0682149300110915
B cells,p3t1:bcETBB,tumor,tB,1195,7.53138075313808,-10.117396373218,-1.16102681250697
B cells,p3t2:bcEDUK,tumor,tB,1628,8.23095823095823,-10.4842910952029,0.167320453213396
B cells,p3t2:bcCOYC,tumor,tB,1822,7.0801317233809,-10.7029714769778,-0.588900602771101
B cells,p3t3:bcDRHY,tumor,tB,2314,6.7847882454624,-10.6209955400882,-1.52105975837832
B cells,p1t1:bcGEJG,tumor,tB,1078,6.2152133580705,-10.4448089785037,-0.270033038569746
B cells,p3t2:bcEOTC,tumor,tB,1927,6.33108458744162,-10.0837345308718,-1.4457777509225
B cells,p3t2:bcAFZK,tumor,tB,1419,9.16138125440451,-9.84162332481716,-1.29281870217448
B cells,p1b1:bcCFRK,healthy,bB cells,2908,9.3191196698762,-10.2046051210818,0.622445069836321
B cells,p2t2:bcALJY,tumor,tB,3268,9.4859241126071,-10.4079504198489,0.0380150905119798
B cells,p3t1:bcACJQ,tumor,tB,1060,9.62264150943396,-10.4793701357302,-0.359784878207503
B cells,p3t3:bcBUIA,tumor,tB,1352,9.39349112426035,-10.1441574282107,-0.801852858973799
B cells,p3t2:bcBHWR,tumor,tB,1633,6.9197795468463,-10.3052721208987,-0.229839719249068
B cells,p3t1:bcHPVN,tumor,tB,1657,7.36270368135184,-10.723187465137,-0.802908278418837
B cells,p3t3:bcENOF,tumor,tB,1936,7.69628099173554,-10.5375909990725,-1.62398893327838
B cells,p1t4:bcHMSX,tumor,tB,2298,7.65883376849434,-10.1106462664065,-0.509158528758345
B cells,p3t1:bcIIJH,tumor,tB,1885,9.17771883289125,-10.3221597856936,-0.0886452564728835
B cells,p1t3:bcDVHX,tumor,tB,2919,6.02946214457006,-9.99223806328152,-1.37811825366145
B cells,p3b1:bcHRHK,healthy,bB cells,1511,7.80939774983455,-10.0965128130374,0.396655522869768
B cells,p3t2:bcHHQO,tumor,tB,1395,9.96415770609319,-10.360409755176,-0.623726166201887
B cells,p3t2:bcEACA,tumor,tB,1573,8.83661792752702,-10.118246097034,-0.460444963885603
B cells,p3t2:bcBSLC,tumor,tB,1479,6.22041920216362,-10.1628904528079,-0.110922134829817
B cells,p3t2:bcGTFE,tumor,tB,2494,9.94386527666399,-10.8668918795047,-0.304061568690596
B cells,p3t1:bcCPJX,tumor,tB,1752,9.1324200913242,-10.8417663759646,-0.651768601847945
B cells,p1t2:bcHZWY,tumor,tB,2580,8.7984496124031,-10.8125190920291,-0.0455751785767653
B cells,p3t1:bcCOCZ,tumor,tB,1136,9.77112676056338,-9.89184667534206,-1.1337346205247
B cells,p5t2:bcHYRS,tumor,tB,1116,5.91397849462366,-10.6567592806277,-0.820264614535628
B cells,p3t2:bcAWCF,tumor,tB,1228,6.92182410423453,-10.5710411257205,-1.27861491532451
B cells,p3t2:bcGUJZ,tumor,tB,1876,8.74200426439233,-10.4257106966433,-1.47339854331142
B cells,p1t4:bcHIMD,tumor,tB,2210,9.32126696832579,-10.7116155809817,-1.42875555844432
B cells,p3t2:bcGFWF,tumor,tB,1304,8.66564417177914,-10.1993112749514,0.289921723889055
B cells,p3t2:bcGACD,tumor,tB,1213,8.82110469909316,-10.0790128893313,-0.628627336932478
B cells,p3t2:bcFKGA,tumor,tB,1402,9.34379457917261,-10.8520851320681,-0.795050776912031
B cells,p3t3:bcFPIE,tumor,tB,2059,7.57649344341913,-10.1649084276614,-1.3800275096429
B cells,p3t2:bcFTHD,tumor,tB,2144,9.46828358208955,-10.2697858995852,0.224188529537859
B cells,p3t2:bcHJGC,tumor,tB,1853,7.82514840798705,-10.5834961122927,-0.602467692805586
B cells,p4t1:bcHYYJ,tumor,tB,1268,9.30599369085174,-10.2389459795413,-1.4027379223836
B cells,p3t3:bcBSWH,tumor,tB,1404,9.18803418803419,-10.6201591677127,-1.09181026311046
B cells,p3t2:bcATHA,tumor,tB,1150,7.30434782608696,-10.1585464662967,-1.3322783181203
B cells,p6t2:bcEAXF,tumor,tB,2298,9.26892950391645,-10.3495569414553,0.23560973315114
B cells,p3t3:bcDBLY,tumor,tB,1166,5.91766723842196,-10.7296219057498,-1.29356936307078
B cells,p3t3:bcGZSU,tumor,tB,1996,7.66533066132265,-10.3167200273928,-0.408193505717573
B cells,p3t1:bcFSNE,tumor,tB,1066,9.09943714821764,-10.4526882357058,-1.63412853272086
B cells,p3t2:bcBWPS,tumor,tB,2736,8.29678362573099,-9.85594942039821,-0.874163545085249
B cells,p5t2:bcDUTA,tumor,tB,1225,6.12244897959184,-10.4845333284793,-1.13853219838267
B cells,p3t1:bcDDYS,tumor,tB,1807,9.7399003873824,-10.853781718677,-0.82579425664073
B cells,p3t2:bcGKTE,tumor,tB,1518,8.36627140974967,-10.2064790911135,0.0213625064360521
B cells,p3t2:bcATQC,tumor,tB,1648,4.1868932038835,-10.0461960024295,-0.10361317486888
B cells,p3t3:bcBSNY,tumor,tB,1727,8.9171974522293,-10.6030264086184,-0.661372698260603
B cells,p3t2:bcHJGP,tumor,tB,3043,7.0982582977325,-10.0032491869387,-0.628842867327986
B cells,p3t3:bcEZTU,tumor,tB,2093,9.55566172957477,-9.95172597832058,-0.912281907512007
B cells,p3t1:bcEKPW,tumor,tB,2049,8.78477306002928,-10.6958885378299,-0.644248403025923
B cells,p3t3:bcGVBK,tumor,tB,1492,7.23860589812333,-10.0368814653811,-0.827135122729597
B cells,p3t1:bcAUAS,tumor,tB,1152,8.85416666666667,-10.5178213304934,-0.616559303714094
B cells,p3t3:bcIIKG,tumor,tB,1510,8.14569536423841,-10.4064674562869,-0.0775499710572341
B cells,p3t2:bcEHCY,tumor,tB,1141,6.83610867659948,-10.5262327379641,0.100240670727434
B cells,p3t1:bcCZZM,tumor,tB,1447,8.98410504492053,-10.2827673143801,-0.0588126549256423
B cells,p3t2:bcHASQ,tumor,tB,1613,5.51766893986361,-10.9099865145144,-1.27822671027309
B cells,p3t3:bcCZUV,tumor,tB,2369,7.55593077247784,-10.3186483568606,-1.05249652953273
B cells,p1t4:bcFRAR,tumor,tB,1869,9.63081861958267,-10.300634402698,-0.827190674258528
B cells,p3t2:bcIDJG,tumor,tB,1344,8.63095238095238,-10.7440757936892,-0.697672999812422
B cells,p3t3:bcEOFW,tumor,tB,1982,9.28355196770938,-10.2823257631717,-1.14251492114192
B cells,p3t2:bcCAMR,tumor,tB,1154,7.88561525129983,-9.95151616997097,-0.842806077910719
B cells,p4t3:bcCOHC,tumor,tB,1628,9.02948402948403,-10.6888790316043,-0.790297902537642
B cells,p3t2:bcCWSH,tumor,tB,2184,7.14285714285714,-10.5610370821414,-0.0397822031510451
B cells,p5t2:bcFBFB,tumor,tB,1123,7.92520035618878,-10.5332222170291,-1.17312280030376
B cells,p3t3:bcGJHK,tumor,tB,2260,7.65486725663717,-10.1875000185427,-1.21423730940944
B cells,p1t2:bcDUUF,tumor,tB,1860,6.7741935483871,-10.1761064714846,-0.320333636714278
B cells,p3t3:bcHBSG,tumor,tB,2255,9.40133037694013,-10.2544441408572,-1.24589464755183
B cells,p5t2:bcBHMY,tumor,tB,1066,9.19324577861163,-10.280373591846,0.394139730023088
B cells,p3t1:bcEIYF,tumor,tB,1493,8.90823844608172,-10.3824148363528,0.142987691448869
B cells,p3t1:bcDYFP,tumor,tB,1448,8.97790055248619,-10.2014789766726,-0.714405573321638
B cells,p3t1:bcGNYE,tumor,tB,2725,9.8348623853211,-10.4955740160403,-1.60854255349761
B cells,p3t2:bcFNIY,tumor,tB,1368,9.57602339181287,-10.1464719957766,-0.980039752436934
B cells,p3t2:bcHKSX,tumor,tB,1936,7.33471074380165,-10.5418148226199,-0.0618256697190383
B cells,p1b3:bcFPDT,healthy,bB cells,1204,8.05647840531561,-2.96689798302029,9.48503657488698
B cells,p3t1:bcBGCM,tumor,tB,1479,8.72210953346856,-10.370663661426,-0.464551247073469
B cells,p3t2:bcBBVT,tumor,tB,1634,7.95593635250918,-10.0179987139163,-0.826635993434248
B cells,p1t1:bcHKRV,tumor,tB,1533,8.6105675146771,-10.3787632173953,-0.376261390162764
B cells,p3t3:bcHLPR,tumor,tB,1629,8.65561694290976,-10.7586803621707,-1.05147174687511
B cells,p1t4:bcCGKE,tumor,tB,1598,8.76095118898623,-10.2241230196414,0.509252749966326
B cells,p3t3:bcGJNC,tumor,tB,1299,9.2378752886836,-10.2484436220584,-1.61305833549624
B cells,p3t2:bcCBIC,tumor,tB,1265,4.82213438735178,-10.2623167223391,-0.230009473277388
B cells,p3t2:bcAPHG,tumor,tB,1833,8.61974904528096,-10.1089000887332,-0.285716927958784
B cells,p1t4:bcFYKG,tumor,tB,1107,7.58807588075881,-10.0961942858157,-1.53533530922061
B cells,p3t3:bcEAMR,tumor,tB,1259,8.02223987291501,-10.2623119539676,-1.37642023654109
B cells,p5t2:bcHYFG,tumor,tB,1129,8.50310008857396,-10.2409563250003,-1.37712872715121
B cells,p6t1:bcATCE,tumor,tB,1254,7.57575757575758,-10.5964193529544,-0.410493410540877
B cells,p4t3:bcCPHU,tumor,tB,2239,7.6373380973649,-10.6278591341433,-0.945361412478743
B cells,p3t3:bcBYTE,tumor,tB,1731,8.83882149046794,-10.4616728014407,-0.256417549563704
B cells,p3t1:bcFXMO,tumor,tB,1312,7.77439024390244,-10.3418798632083,-0.194006837321577
B cells,p3t1:bcGKJQ,tumor,tB,2638,9.28733889310083,-10.4891491121707,-0.976198292685805
B cells,p3t3:bcHJVV,tumor,tB,1915,9.29503916449086,-10.4378519243655,0.119009219692888
B cells,p3t2:bcFTXT,tumor,tB,1374,8.95196506550218,-10.0355043596682,-1.18379620404368
B cells,p3t3:bcCFEX,tumor,tB,2256,6.51595744680851,-9.77322294182155,-0.969465292407332
B cells,p3t3:bcHUVC,tumor,tB,1441,9.9236641221374,-10.3616743273196,-0.132629908038435
B cells,p4t1:bcGCGQ,tumor,tB,2275,8.52747252747253,-10.2140646166262,-0.671467817736922
B cells,p3t2:bcICBF,tumor,tB,1830,7.26775956284153,-10.3011608309207,0.342858039425554
B cells,p3t2:bcHVXV,tumor,tB,2173,6.85687988955361,-10.6677074617801,0.171371184872331
B cells,p3t1:bcBDHC,tumor,tB,1090,8.1651376146789,-10.3437652773318,-1.19240514130717
B cells,p1t3:bcCZRT,tumor,tB,3204,7.49063670411985,-10.825518626636,-0.810741640044508
B cells,p6t2:bcHFBD,tumor,tB,1609,8.8875077688005,-9.91760446495388,-1.37990859837657
B cells,p3t3:bcIHSH,tumor,tB,1787,9.3452714045887,-9.91704561180446,-1.33197838754779
B cells,p3t1:bcHALJ,tumor,tB,1599,7.81738586616635,-10.7267608828006,-0.0643822321427443
B cells,p3t3:bcHDRU,tumor,tB,1407,7.17839374555793,-10.6643915361819,-1.06835547776347
B cells,p3t1:bcAPFC,tumor,tB,1705,5.80645161290323,-10.5855550951419,0.0737980237471483
B cells,p6t1:bcFMNA,tumor,tB,1284,9.34579439252336,-10.0915966219363,-0.543926871730147
B cells,p3t2:bcAAHP,tumor,tB,1364,9.16422287390029,-10.5186214632449,-1.01346627564555
B cells,p1b2:bcAUZD,healthy,bB cells,2969,9.46446615021893,-10.2131471819339,0.596998654888811
B cells,p6t1:bcIIVL,tumor,tB,1190,8.0672268907563,-10.8294773287234,-1.40886036248332
B cells,p3t3:bcGIOR,tumor,tB,1212,6.6006600660066,-10.2691507524905,0.208919726895036
B cells,p3t1:bcEGRO,tumor,tB,1397,8.30350751610594,-10.8082876390872,-0.852709032012282
B cells,p3t3:bcESHA,tumor,tB,2144,7.60261194029851,-10.3476324266848,0.384366714047136
B cells,p3t1:bcDRGI,tumor,tB,1270,8.11023622047244,-10.650340098804,-1.1567460069192
B cells,p3t3:bcFTBR,tumor,tB,1142,9.63222416812609,-10.1492471880374,-0.287404454661665
B cells,p3t2:bcCIIZ,tumor,tB,1675,9.91044776119403,-10.5561866945681,-0.383999861193953
B cells,p3t2:bcFGOK,tumor,tB,2026,9.97038499506416,-10.0537214464602,-1.23488632531291
B cells,p5t2:bcHWSE,tumor,tB,1205,9.87551867219917,-10.4283695406375,-0.624568737460432
B cells,p3t2:bcGYBQ,tumor,tB,1431,5.24109014675052,-10.6771612352786,-0.9846063622964
B cells,p5t2:bcCIWR,tumor,tB,1755,6.4957264957265,-9.93381597465847,-1.43156332464343
B cells,p3t3:bcFPSD,tumor,tB,1349,9.04373610081542,-10.7863350099978,-0.921621836139021
B cells,p3t2:bcAXCX,tumor,tB,1658,5.06634499396864,-10.296278972095,-1.47990090341693
B cells,p3t1:bcCYNP,tumor,tB,2081,7.30418068236425,-10.1745996660647,-1.46356294245845
B cells,p1t2:bcEGJG,tumor,tB,1529,4.57815565729235,-9.85742952293728,-0.998047507716475
B cells,p3t1:bcHMXG,tumor,tB,1156,7.69896193771626,-10.6226892656741,-1.00850025506145
B cells,p3t3:bcBRPM,tumor,tB,2813,9.02950586562389,-10.5865860170779,-1.2684323558343
B cells,p3t3:bcHUYQ,tumor,tB,1559,6.02950609364978,-10.6919622606692,-0.172410644007979
B cells,p2t1:bcHXRB,tumor,tB,3578,5.95304639463387,-10.1639709658084,0.097254716442766
B cells,p3t2:bcBERG,tumor,tB,1487,7.53194351042367,-10.6597147173343,-1.05447361559993
B cells,p3t1:bcEIHK,tumor,tB,1309,6.72268907563025,-10.31530096001,0.161878429936113
B cells,p3t2:bcIDRU,tumor,tB,2345,8.86993603411514,-10.0657129473147,-0.425331510020552
B cells,p3t2:bcECHN,tumor,tB,1874,9.65848452508004,-9.94734003013943,-1.35976362915164
B cells,p3t3:bcFOQO,tumor,tB,1572,6.99745547073791,-10.0677976793704,-0.129249132586775
B cells,p3t3:bcAMBC,tumor,tB,1277,9.1620986687549,-10.5238952822146,-0.17824057431346
B cells,p3t2:bcCEII,tumor,tB,1213,8.65622423742786,-10.0922699160037,-0.332485235644636
B cells,p3t2:bcGEEQ,tumor,tB,1510,5.6953642384106,-10.5634956545291,-0.625606096698103
B cells,p3t2:bcAPOZ,tumor,tB,1398,8.0829756795422,-10.1716299242434,-0.434928096247969
B cells,p3t2:bcAFNR,tumor,tB,1696,7.66509433962264,-10.2865085787234,-1.41867492289668
B cells,p1t4:bcBTQL,tumor,tB,1672,6.9377990430622,-10.7337026781497,-0.282723105861006
B cells,p6t1:bcAJQH,tumor,tB,1198,9.84974958263773,-10.4276075548587,-0.0778955587876418
B cells,p3t3:bcGGKW,tumor,tB,1810,7.29281767955801,-10.500720996326,-0.618080295039473
B cells,p5t2:bcABUX,tumor,tB,1041,7.10854947166186,-10.3237056917605,-0.73039904923564
B cells,p3t1:bcGJXX,tumor,tB,3314,8.8111044055522,-9.95826818413112,-0.841897405101118
B cells,p3t3:bcENUU,tumor,tB,1393,9.83488872936109,-10.2246074861941,-1.19665805192119
B cells,p2b1:bcHNNW,healthy,bB cells,1703,8.33822665883735,-10.1656952089724,0.537729226635637
B cells,p3t3:bcGRSK,tumor,tB,1270,9.21259842519685,-10.6121902651248,-1.52318666072017
B cells,p1t1:bcBPYA,tumor,tB,1418,8.74471086036671,-9.98131372398708,-0.721169627620039
B cells,p6t1:bcDLSS,tumor,tB,1128,9.21985815602837,-10.6186914629397,-0.229139483882246
B cells,p3t3:bcHJKS,tumor,tB,1613,5.82765034097954,-10.4875860399661,-1.55889003665572
B cells,p3t3:bcEBPS,tumor,tB,1844,6.88720173535792,-10.5454759783206,-1.22028944583064
B cells,p3t3:bcHFYP,tumor,tB,1734,7.32410611303345,-9.96675207084987,-0.960015333606062
B cells,p1b3:bcBDJX,healthy,bB cells,1439,9.93745656706046,-10.2227964586673,0.535376512097063
B cells,p4t3:bcHWUY,tumor,tB,1624,8.12807881773399,-10.430836696094,-1.46249011845714
B cells,p3t2:bcIAUK,tumor,tB,1945,8.48329048843188,-10.779505748218,-1.28885737748271
B cells,p3t3:bcEQYY,tumor,tB,1979,8.38807478524507,-10.1286764330325,-1.29536447615748
B cells,p5t2:bcHCAN,tumor,tB,2249,9.20409070698088,-10.086559314197,-1.36096651048785
B cells,p3t3:bcCBDF,tumor,tB,1249,6.08486789431545,-10.0081072039065,-1.2173055181039
B cells,p3t2:bcFILG,tumor,tB,2259,9.82735723771581,-10.5104551500735,-1.55659555585509
B cells,p3t3:bcGJHX,tumor,tB,1228,8.14332247557003,-10.1528406328616,-0.480117000056563
B cells,p1t4:bcBJTY,tumor,tB,1177,8.49617672047579,-10.6954012102542,-0.182514108134566
B cells,p3t3:bcGUKU,tumor,tB,1536,9.24479166666667,-10.4008512682376,0.177478515194597
B cells,p3t3:bcABGK,tumor,tB,1051,7.89724072312084,-10.8330164141116,-0.644699014140425
B cells,p3t3:bcCUUA,tumor,tB,2126,8.18438381937911,-10.4374389833865,-0.0302141079438307
B cells,p3t2:bcCWOM,tumor,tB,1731,9.18544194107452,-10.4332885927615,0.037970983074846
B cells,p4t2:bcGENB,tumor,tB,1234,5.9967585089141,-10.3677435106692,-0.502710975123701
B cells,p5t2:bcCVYH,tumor,tB,1207,7.2079536039768,-10.5399074739871,-1.48236069769984
B cells,p3t2:bcHMVB,tumor,tB,2185,7.73455377574371,-10.5667305178103,-1.05309853644496
B cells,p3t3:bcFIIM,tumor,tB,1070,6.07476635514019,-10.5421972460208,-0.926936782313643
B cells,p1b2:bcHHCI,healthy,bB cells,1097,7.47493163172288,-10.3718261904177,0.439240895794573
B cells,p3t1:bcENJW,tumor,tB,1001,9.89010989010989,-10.6564626879153,-0.414611376239119
B cells,p3t1:bcIFJS,tumor,tB,2309,9.52793417063664,-10.296221751636,-0.130386866046248
B cells,p7b1:bcGKQU,healthy,bB cells,4647,9.98493651818377,-10.1852350420413,0.674251281307878
B cells,p5t2:bcHMTB,tumor,tB,1032,6.58914728682171,-10.2895040697512,0.41319819598073
B cells,p3t3:bcBSRD,tumor,tB,1166,6.94682675814751,-10.3642549700198,0.338624917553606
B cells,p3t3:bcEQVL,tumor,tB,1699,8.59329017068864,-10.3465194887576,0.0617881646620653
MoMacDC,p4t1:bcGZSW,tumor,tMac3,3527,6.97476609016161,0.693759780460855,-13.5493824848664
MoMacDC,p1t2:bcFEOJ,tumor,tMac2,2295,5.57734204793028,-0.18255772060726,-13.1786625751985
MoMacDC,p3t1:bcCCKV,tumor,tMac5,1060,5.75471698113208,0.131682615810892,-13.8572218784822
